X,Y
-0.1799999999999995,0.0020000000049764
-0.1699999999999994,0.0020000000049682
-0.1599999999999994,0.0020000000049572
-0.1499999999999994,0.0020000000049424
-0.1399999999999994,0.0020000000049225
-0.1299999999999994,0.0020000000048956
-0.1199999999999994,0.0020000000048594
-0.1099999999999994,0.0020000000048107
-0.0999999999999994,0.0020000000047451
-0.0899999999999994,0.0020000000046568
-0.0799999999999994,0.0020000000045378
-0.0699999999999994,0.0020000000043776
-0.0599999999999993,0.0020000000041618
-0.0499999999999993,0.0020000000038712
-0.0399999999999993,0.0020000000034798
-0.0299999999999993,0.0020000000029528
-0.0199999999999993,0.002000000002243
-0.0099999999999993,0.0020000000012872
6.661338147750939e-16,0.002
0.0100000000000006,0.0019999999982664
0.0200000000000006,0.0019999999959319
0.0300000000000006,0.001999999992788
0.0400000000000007,0.0019999999885541
0.0500000000000007,0.0019999999828523
0.0600000000000007,0.0019999999751736
0.0700000000000007,0.0019999999648328
0.0800000000000007,0.0019999999509067
0.0900000000000007,0.0019999999321525
0.1000000000000007,0.0019999999068961
0.1100000000000007,0.0019999998728833
0.1200000000000007,0.0019999998270781
0.1300000000000007,0.0019999997653922
0.1400000000000008,0.0019999996823197
0.1500000000000008,0.0019999995704457
0.1600000000000008,0.0019999994197847
0.1700000000000008,0.0019999992168892
0.1800000000000008,0.0019999989436494
0.1900000000000008,0.0019999985756768
0.2000000000000008,0.0019999980801271
0.2100000000000008,0.0019999974127693
0.2200000000000008,0.001999996514037
0.2300000000000008,0.0019999953037121
0.2400000000000008,0.0019999936737648
0.2500000000000009,0.001999991478711
0.2600000000000009,0.001999988522627
0.2700000000000009,0.001999984541662
0.2800000000000009,0.0019999791804871
0.2900000000000009,0.0019999719605806
0.3000000000000009,0.001999962237516
0.3100000000000009,0.0019999491434425
0.3200000000000009,0.0019999315096235
0.3300000000000009,0.001999907762119
0.3400000000000009,0.0019998757813001
0.350000000000001,0.0019998327126577
0.360000000000001,0.001999774712018
0.370000000000001,0.0019996966024232
0.380000000000001,0.0019995914120522
0.390000000000001,0.0019994497519377
0.400000000000001,0.0019992589779358
0.410000000000001,0.0019990020621487
0.420000000000001,0.0019986560730676
0.430000000000001,0.0019981901287764
0.440000000000001,0.0019975626405282
0.450000000000001,0.0019967176006614
0.4600000000000011,0.0019955795835298
0.4700000000000011,0.001994047013242
0.4800000000000011,0.0019919830973114
0.4900000000000011,0.001989203616982
0.5000000000000011,0.0019854604844314
0.5100000000000011,0.0019804195992187
0.5200000000000011,0.001973631027512
0.5300000000000011,0.0019644888423851
0.5400000000000011,0.0019521770406535
0.5500000000000012,0.0019355967089524
0.5600000000000012,0.0019132679381262
0.5700000000000012,0.0018831977311128
0.5800000000000012,0.0018427021141856
0.5900000000000012,0.0017881665737556
0.6000000000000012,0.0017147234360618
0.6100000000000012,0.0016158173936571
0.6200000000000012,0.0014826203989302
0.6300000000000012,0.0013032436998634
0.6400000000000012,0.0010616766867785
0.6500000000000012,0.0007363578348072
0.6600000000000013,0.0002982501888322
0.6700000000000013,-0.0002917503853698
0.6800000000000013,-0.001086305515272
0.6900000000000013,-0.0021563347356801
0.7000000000000013,-0.003597345547187
0.7100000000000013,-0.005537958120447
0.7200000000000013,-0.0081513855350247
0.7300000000000013,-0.0116708942434489
0.7400000000000013,-0.0164106247137042
0.7500000000000013,-0.0227936306363471
0.7600000000000013,-0.0313896393892039
0.7700000000000014,-0.0429659041420012
0.7800000000000014,-0.0585556865026024
0.7900000000000014,-0.079550482254158
